개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,구,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자
3220000,PHMA220033220033021200002,20030715,,1,영업/정상,13,영업중,,,,,,02-538-0075,,,서울특별시 강남구 역삼동 682번지 23호,서울특별시 강남구 선릉로 571 (역삼동 KS병원),6143.0,케이에스병원,20190108180603,U,2019-01-10 02:40:00.0,병원,203815.564586215,445239.029037074,병원,32.0,21.0,53.0,2393.5,101 104 105 106 109 116 120 122,가정의학과 재활의학과 영상의학과 마취통증의학과 신경외과 정형외과 외과 내과,,,,0.0,0.0,,,0.0,
3220000,PHMA220183220033021200001,20180516,,1,영업/정상,13,영업중,,,,,,02-546-1357,,,서울특별시 강남구 논현동 241번지 16호 2~4층 5층일부,서울특별시 강남구 학동로50길 7 2~4층 5층일부층 (논현동),6099.0,리봄한방병원,20210224152445,U,2020-12-01 22:06:00.0,한방병원,203472.006113539,446003.98577584,,,,,,,,,,,,,,,,
3230000,PHMA220053230034021201566,20050114,,1,영업/정상,13,영업중,,,,,,02-3401-2211,,,서울특별시 송파구 오금동 77번지 인애가요양병원,서울특별시 송파구 마천로15길 6 인애가요양병원 (오금동),5723.0,의료법인일맥의료재단 인애가요양병원,20200529131836,U,2020-05-31 02:40:00.0,요양병원(일반요양병원),211904.841771888,444786.261129374,요양병원(일반요양병원),24.0,20.0,137.0,2011.89,122 106 301 304 307 308 305 302 309 306 303 104,외과 한방소아과 한방재활의학과 한방응급과 한방부인과 한방신경정신과 침구과 사상체질과 한방안?이비인후?피부과 한방내과 신경외과 가정의학과,,,,0.0,0.0,,,0.0,
3230000,PHMA220163230034021200007,20161222,,1,영업/정상,13,영업중,,,,,,02-3012-1800,,,서울특별시 송파구 가락동 112번지 7호,서울특별시 송파구 중대로 122 (가락동),5829.0,혜민안과병원,20201210153559,U,2019-11-01 23:02:00.0,병원,210714.053849509,443519.750532142,,,,,,,,,,,,,,,,
3230000,PHMA220123230034021200001,20120312,,1,영업/정상,13,영업중,,,,,,02-1644-2119,,,서울특별시 송파구 석촌동 14번지 10호 어깨동무빌딩,서울특별시 송파구 백제고분로 283 어깨동무빌딩 (석촌동),5613.0,올림픽병원,20210222165854,U,2020-12-01 22:04:00.0,병원,208596.024749829,444510.670896851,,,,,,,,,,,,,,,,
3230000,PHMA220113230034021200002,20110927,,1,영업/정상,13,영업중,,,,,,02-1544-3049,,,서울특별시 송파구 거여동 559번지 5호 삼원빌딩,서울특별시 송파구 오금로 488 삼원빌딩 (거여동),5772.0,송파새희망요양병원,20201211131224,U,2019-11-01 23:05:00.0,요양병원(일반요양병원),212568.79253158,443483.209201758,,,,,,,,,,,,,,,,
3230000,PHMA219933230034021201562,19930109,,1,영업/정상,13,영업중,,,,,,02-443-7575,,,서울특별시 송파구 문정동 17번지 5호 인애가한방병원,서울특별시 송파구 문정로 65 인애가한방병원 1256층 (문정동),5797.0,인애가송파한방병원,20210224211819,U,2020-12-01 22:06:00.0,한방병원,211382.026862476,442795.708066717,,,,,,,,,,,,,,,,
3140000,PHMA220033140033021200001,20030728,,1,영업/정상,13,영업중,,,,,,02-2651-7500,,,,서울특별시 양천구 공항대로 610 (목동 정종일산부인과),7968.0,포미즈여성병원,20210319163641,U,2020-12-02 22:01:00.0,병원,188635.230900983,449396.806374349,,,,,,,,,,,,,,,,
3230000,PHMA220103230034021200002,20100226,,1,영업/정상,13,영업중,,,,,,409-2114,,,서울특별시 송파구 오금동 126번지 송파참병원,서울특별시 송파구 마천로 164 송파참병원 (오금동),5729.0,의료법인참예원의료재단 송파참노인전문병원,20210615153113,U,2020-12-05 23:07:00.0,요양병원(노인병원),212081.527971261,444598.236691622,,,,,,,,,,,,,,,,
3230000,PHMA219983230034021201575,19980407,,1,영업/정상,13,영업중,,,,,,02-473-0620,,,서울특별시 송파구 풍납동 496번지 5호,서울특별시 송파구 올림픽로 579 (풍납동 서울초이스병원),5520.0,의료법인정애의료재단서울초이스병원,20200315104646,U,2020-03-17 02:40:00.0,병원,210641.609053069,447960.007314417,병원,13.0,19.0,44.0,2460.79,116 109 105,정형외과 마취통증의학과 영상의학과,,,,0.0,0.0,,,0.0,
3230000,PHMA219993230034021201561,19991030,,1,영업/정상,13,영업중,,,,,,02-431-3521,,,,서울특별시 송파구 중대로 68 (문정동 훼밀리샤르망 505호),5833.0,수치과병원,20200213103552,U,2020-02-15 02:40:00.0,치과병원,210226.697751848,443267.228806217,치과병원,1.0,0.0,0.0,255.35,403 406 407,치과보존과 치주과 치과보철과,,,,0.0,0.0,,,0.0,
3230000,PHMA220193230034021200005,20190701,,1,영업/정상,13,영업중,,,,,,02-2222-8100,,,,서울특별시 송파구 법원로11길 32 지하2~1층 지상5~11층13층 (문정동),5836.0,학교법인혜화학원 대전대학교서울한방병원,20201210153654,U,2019-11-01 23:02:00.0,한방병원,,,,,,,,,,,,,,,,,,
3230000,PHMA219983230034021201557,19980605,,1,영업/정상,13,영업중,,,,,,02-405-8500,,,,서울특별시 송파구 오금로 290 (가락동),5700.0,서울병원,20201009105541,U,2019-10-30 23:01:00.0,병원,211026.837827,444944.853948,,,,,,,,,,,,,,,,
3230000,PHMA220083230034021201554,20080102,,1,영업/정상,13,영업중,,,,,,02-407-7700,,,서울특별시 송파구 가락동 159번지 7호 뉴스타트병원,서울특별시 송파구 송이로 76 뉴스타트병원 (가락동),5707.0,뉴스타트병원,20201028135202,U,2019-10-30 21:00:00.0,병원,210493.764941542,444103.26092079,,,,,,,,,,,,,,,,
3230000,PHMA220053230034021201563,20051020,,1,영업/정상,13,영업중,,,,,,02-2203-6100,,,서울특별시 송파구 방이동 114번지 3호,서울특별시 송파구 오금로 173 (방이동),5641.0,포레힐요양병원,20210203200027,U,2020-12-02 00:05:00.0,요양병원(일반요양병원),209993.650236547,445282.210026105,,,,,,,,,,,,,,,,
3230000,PHMA219983230034021201568,19980330,,1,영업/정상,13,영업중,,,,,,02-2147-6000,,,서울특별시 송파구 석촌동 174번지 13호 한솔병원,서울특별시 송파구 송파대로 445 한솔병원 (석촌동),5616.0,한솔병원,20210203200010,U,2020-12-02 00:05:00.0,병원,209295.368139314,444879.115591176,,,,,,,,,,,,,,,,
3100000,PHMA220143100034021200001,20140404,,1,영업/정상,13,영업중,,,,,,936-9966,,139816.0,서울특별시 노원구 상계동 387번지 226호,서울특별시 노원구 상계로26길 7 (상계동),1698.0,희망요양병원,20210614105857,U,2020-12-05 23:06:00.0,요양병원(일반요양병원),206185.341781605,461762.664495137,,,,,,,,,,,,,,,,
3230000,PHMA220193230034021200002,20190319,,1,영업/정상,13,영업중,,,,,,02-2202-2080,,,서울특별시 송파구 잠실동 35번지 2호 트리지움,서울특별시 송파구 석촌호수로 61 트리지움상가 201호 (잠실동),5555.0,더바름치과병원,20200419150022,U,2020-04-21 02:40:00.0,치과병원,207553.918225133,445383.338011122,치과병원,4.0,0.0,0.0,293.44,411 409 408 407 406 405 404 403 402,구강악안면외과 치과보철과 치과교정과 소아치과 치주과 치과보존과 구강내과 영상치의학과 예방치과,,,,0.0,0.0,,,0.0,
3230000,PHMA220203230034021200001,20200424,,1,영업/정상,13,영업중,,,,,,02-573-9573,,,서울특별시 송파구 삼전동 180번지 8호 태영빌딩,서울특별시 송파구 삼학사로 53 태영빌딩 (삼전동),5585.0,서울연세요양병원,20210315154852,U,2020-12-02 23:07:00.0,요양병원(일반요양병원),208477.775692904,444434.523206585,,,,,,,,,,,,,,,,
3230000,PHMA220083230034021201553,20080623,,1,영업/정상,13,영업중,,,,,,02-2152-6555,,,서울특별시 송파구 가락동 121번지 2호 마리아 의료재단 새병원,서울특별시 송파구 송이로 152 마리아 의료재단 새병원 (가락동),5829.0,의료법인마리아의료재단마리아병원,20210330111721,U,2020-12-04 00:01:00.0,병원,210933.669348726,443458.701668372,,,,,,,,,,,,,,,,
3230000,PHMA220193230034021200003,20190517,,1,영업/정상,13,영업중,,,,,,02-1899-8580,,,서울특별시 송파구 방이동 109번지 3호,서울특별시 송파구 오금로 129 지하1층~6층 (방이동),5549.0,잠실포레스트한방병원,20210524093006,U,2020-12-04 22:06:00.0,한방병원,209623.287948462,445505.258585544,,,,,,,,,,,,,,,,
3230000,PHMA220153230034021200002,20150421,,1,영업/정상,13,영업중,,,,,,02-6907-2022,,,서울특별시 송파구 방이동 22번지 3호 송파빌딩,서울특별시 송파구 오금로 81 송파빌딩 (방이동),5542.0,재단법인자생의료재단잠실자생한방병원,20210409195337,U,2020-12-03 23:01:00.0,한방병원,209409.377087526,445882.003512809,,,,,,,,,,,,,,,,
3090000,PHMA220083090033021200002,20080131,,1,영업/정상,13,영업중,,,,,,02-900-2000,,,,서울특별시 도봉구 도봉로 604 (창동),1401.0,에이치큐브병원,20210414094946,U,2020-12-03 23:06:00.0,병원,203556.661562956,461771.054429344,,,,,,,,,,,,,,,,
3240000,PHMA219863240033021200001,19861017,,1,영업/정상,13,영업중,,,,,,02-2224-2114,,,,서울특별시 강동구 성안로 150 (길동),5355.0,성심의료재단강동성심병원,20210618162718,U,2020-12-05 22:00:00.0,종합병원,211883.6883558,448216.574876094,,,,,,,,,,,,,,,,
3230000,PHMA220193230034021200001,20190211,,1,영업/정상,13,영업중,,,,,,02-1833-7037,,,서울특별시 송파구 가락동 36번지 1호 한미사랑병원,서울특별시 송파구 중대로 191 서울힐링요양병원 (가락동),5704.0,서울힐링요양병원,20200902160755,U,2019-12-09 00:04:00.0,요양병원(일반요양병원),211044.201099765,444104.194597019,,,,,,,,,,,,,,,,
3230000,PHMA220143230034021200004,20140428,,1,영업/정상,13,영업중,,,,,,02-423-8288,,,서울특별시 송파구 송파동 20번지 7호 유니온테크송파빌딩,서울특별시 송파구 백제고분로 405 유니온테크송파빌딩 (송파동),5621.0,빠른병원,20201104135059,U,2019-11-01 00:06:00.0,병원,209627.926977957,445033.492693013,,,,,,,,,,,,,,,,
3230000,PHMA220133230034021200002,20130903,,1,영업/정상,13,영업중,,,,,,02-1661-3379,,,,서울특별시 송파구 올림픽로 76 (잠실동),5556.0,선수촌병원,20210524094253,U,2020-12-04 22:06:00.0,병원,206916.75835,445485.4447736,,,,,,,,,,,,,,,,
3230000,PHMA220143230034021200003,20140415,,1,영업/정상,13,영업중,,,,,,02-6959-5522,,,서울특별시 송파구 마천동 26번지 11호 보은빌딩,서울특별시 송파구 마천로 227 보은빌딩 (마천동),5733.0,더사랑요양병원,20210206142426,U,2020-12-02 00:09:00.0,요양병원(일반요양병원),212587.48325656,444278.471040207,,,,,,,,,,,,,,,,
3100000,PHMA220203100034021200001,20200728,,1,영업/정상,13,영업중,,,,,,02-934-1300,,,서울특별시 노원구 상계동 366-4 대감프라자빌딩,서울특별시 노원구 노원로 461 대감프라자빌딩 3456층 (상계동),1691.0,그레이스힐 요양병원,20210618134529,U,2020-12-05 22:00:00.0,요양병원(일반요양병원),205705.736649952,461663.53909342,,,,,,,,,,,,,,,,
3240000,PHMA220093240033021200001,20090818,,1,영업/정상,13,영업중,,,,,,02-487-1121,,134841.0,서울특별시 강동구 성내동 199번지 5호,서울특별시 강동구 천호대로170길 19 (성내동),5381.0,조은마디병원,20210112173933,U,2020-11-30 23:04:00.0,병원,211715.511397659,448041.390838465,,,,,,,,,,,,,,,,
3240000,PHMA220143240033021200002,20140421,,1,영업/정상,13,영업중,,,,,,02-2635-9933,,,서울특별시 강동구 성내동 548번지 5호 채원자연통합병원빌딩,서울특별시 강동구 성내로 66 채원자연통합병원빌딩 (성내동),5399.0,더셀채원병원,20210620153142,U,2020-12-05 22:02:00.0,병원,211159.42900767,447276.508702471,,,,,,,,,,,,,,,,
3240000,PHMA220143240033021200006,20141117,,1,영업/정상,13,영업중,,,,,,02-441-2275,,,서울특별시 강동구 상일동 501번지,서울특별시 강동구 상일로10길 36 2층 202203호 (상일동 세종텔레콤지식산업센터),5288.0,연세미래엔미소치과병원,20171226092657,I,2018-08-31 23:59:59.0,치과병원,215314.746342111,449845.751989409,치과병원,1.0,0.0,0.0,215.46,404 401,치과 치과교정과,,,,0.0,0.0,,,0.0,
3180000,PHMA220143180034021200001,20180405,,1,영업/정상,13,영업중,,,,,,02-6959-9600,,,서울특별시 영등포구 신길동 861번지 일이빌딩,서울특별시 영등포구 여의대방로 203 (신길동 일이빌딩),7360.0,연세베스트요양병원,20210112154609,U,2020-11-30 23:04:00.0,요양병원(일반요양병원),193034.345962851,444796.372057832,,,,,,,,,,,,,,,,
3240000,PHMA220143240033021200005,20141028,,1,영업/정상,13,영업중,,,,,,0215772533,,134814.0,서울특별시 강동구 길동 459번지 1호,서울특별시 강동구 천호대로 1133 (길동),5355.0,남기세병원,20210326132845,U,2020-12-02 22:08:00.0,병원,212084.038472021,448058.444155867,,,,,,,,,,,,,,,,
3240000,PHMA220123240033021200001,20120102,,1,영업/정상,13,영업중,,,,,,02-480-5000,,,,서울특별시 강동구 풍성로37길 45 (성내동),5387.0,공안과병원,20210224115650,U,2020-12-01 22:06:00.0,병원,211070.881469778,447964.991615677,,,,,,,,,,,,,,,,
3140000,PHMA219933140033021200001,19930730,,1,영업/정상,13,영업중,,,,,,02-2650-5114,,158710.0,서울특별시 양천구 목동 911번지 1호,서울특별시 양천구 안양천로 1071 (목동),7985.0,이화여자대학교의과대학부속목동병원,20210331153834,U,2020-12-04 00:02:00.0,종합병원,189878.40729119,448255.199632516,,,,,,,,,,,,,,,,
3240000,PHMA220063240033021200003,20060227,,1,영업/정상,13,영업중,,,,,,02-440-7114,,,,서울특별시 강동구 동남로 892 (상일동),5278.0,강동경희대학교한방병원,20210614094709,U,2020-12-05 23:06:00.0,한방병원,213839.356195548,450118.261707983,,,,,,,,,,,,,,,,
3100000,PHMA220133100034021200001,20130104,,1,영업/정상,13,영업중,,,,,,02-2289-0717,,139816.0,서울특별시 노원구 상계동 292번지 1호 와우쇼핑몰 7층8층,서울특별시 노원구 노해로 507 78층 (상계동 와우쇼핑몰),1695.0,재단법인자생의료재단노원자생한방병원,20210618134223,U,2020-12-05 22:00:00.0,한방병원,205557.013355638,461441.687971047,,,,,,,,,,,,,,,,
3100000,PHMA220063100034021200001,20060621,,1,영업/정상,13,영업중,,,,,,02-936-2122,,,서울특별시 노원구 상계동 373번지 71호  상계동 373-45  상계동 373-7(1층~3층),서울특별시 노원구 노원로 448 (상계동 메디아이여성병원),1696.0,메디아이여성병원,20210618134335,U,2020-12-05 22:00:00.0,병원,205845.013422713,461572.838654552,,,,,,,,,,,,,,,,
3240000,PHMA220113240033021200002,20111101,,1,영업/정상,13,영업중,,,,,,02-455-4500,,134810.0,서울특별시 강동구 길동 320번지 4호,서울특별시 강동구 양재대로 1556 (길동),5302.0,강동한방병원,20210620153250,U,2020-12-05 22:02:00.0,한방병원,212543.991693028,449139.931500058,,,,,,,,,,,,,,,,
3090000,PHMA219743090033021200001,19740328,,1,영업/정상,13,영업중,,,,,,02-901-3114,,,,서울특별시 도봉구 우이천로 308 (쌍문동),1450.0,의료법인한전의료재단 한일병원,20210616130644,U,2020-12-05 23:08:00.0,종합병원,202466.119176743,460394.329853007,,,,,,,,,,,,,,,,
3130000,PHMA220153130033021200001,20150313,,1,영업/정상,13,영업중,,,,,,02-719-2275,,,서울특별시 마포구 노고산동 57번지 1호 그랜드플라자 10층11층,서울특별시 마포구 신촌로 94 10층11층 (노고산동 그랜드플라자),4058.0,신촌다인치과병원,20200615170335,U,2019-12-05 23:07:00.0,치과병원,194273.598098938,450318.724130121,,,,,,,,,,,,,,,,
3070000,PHMA220113070034021200001,20110426,,1,영업/정상,13,영업중,,,,,,02-912-2114,,,,서울특별시 성북구 북악산로1길 71 (정릉동),136851.0,의료법인참예원의료재단 성북참노인전문병원,20210202154315,U,2020-12-02 00:04:00.0,요양병원(노인병원),200400.394827284,455032.117169385,,,,,,,,,,,,,,,,
3150000,PHMA220203150037021200002,20200617,,1,영업/정상,13,영업중,,,,,,1833-6375,,,서울특별시 강서구 마곡동 800번지 5호,서울특별시 강서구 공항대로 228 45층 (마곡동),7806.0,무척바른한방병원,20210224131128,U,2020-12-01 22:06:00.0,한방병원,,,,,,,,,,,,,,,,,,
3220000,PHMA220033220033021200001,20030425,,1,영업/정상,13,영업중,,,,,,02-501-6868,,,서울특별시 강남구 청담동 131-17 경일빌딩 1~12층 14층 지하1~2층 지하4~5층,서울특별시 강남구 영동대로 726 경일빌딩1~12층 14층 지하1~2층 지하4~5층 (청담동),6075.0,제일정형외과병원,20200717105128,U,2019-12-06 23:09:00.0,병원,204896.261746642,446730.548954636,,,,,,,,,,,,,,,,
3220000,PHMA220093220033021200001,20090217,,1,영업/정상,13,영업중,,,,,,556-1133,,,서울특별시 강남구 대치동 910번지 1호 2층3층5층6층,서울특별시 강남구 역삼로 430 (대치동 2층3층5층6층),6200.0,재단법인위담 위담한방병원,20200618161711,U,2019-12-05 22:00:00.0,한방병원,204715.492151273,444352.092996928,,,,,,,,,,,,,,,,
3200000,PHMA220063200033021200002,20060126,,1,영업/정상,13,영업중,,,,,,853-4600,,151876.0,서울특별시 관악구 조원동 543번지 18호,서울특별시 관악구 남부순환로 1449 (신림동 서울본병원),8767.0,서울본병원,20201207092747,U,2019-11-02 00:09:00.0,병원,192122.439315529,442168.547868945,,,,,,,,,,,,,,,,
3180000,PHMA220083180034021200003,20001220,,1,영업/정상,13,영업중,,,,,,02-2679-5118,,150038.0,서울특별시 영등포구 영등포동8가 12번지 1호,서울특별시 영등포구 영중로34길 6 (영등포동8가),7229.0,뉴서울성모요양병원,20201202075507,U,2019-11-02 00:04:00.0,요양병원(일반요양병원),191635.028481782,447094.351078396,,,,,,,,,,,,,,,,
3220000,PHMA220183220033021200002,20180626,,1,영업/정상,13,영업중,,,,,,02-6204-1800,,,서울특별시 강남구 대치동 960번지 5호 티아빌딩(지하2층일부 2~7층),서울특별시 강남구 삼성로 402 지하2층일부 2~7층 (대치동),6185.0,강남위담한방병원,20200619091440,U,2019-12-05 22:01:00.0,한방병원,205136.934557818,444576.067034239,,,,,,,,,,,,,,,,
3200000,PHMA220183200033021200001,20181001,,1,영업/정상,13,영업중,,,,,,02-8787-119,,,서울특별시 관악구 봉천동 1673번지 17호,서울특별시 관악구 남부순환로 1867 (봉천동),8739.0,장튼위튼병원,20201211124001,U,2019-11-01 23:03:00.0,병원,196154.920826589,441961.873381806,,,,,,,,,,,,,,,,
3170000,PHMA220193170035021200001,20190314,,1,영업/정상,13,영업중,,,,,,02-6951-1245,,,서울특별시 금천구 시흥동 1031번지 엠타워 78914지하2층,서울특별시 금천구 시흥대로73길 67 엠타워 78914지하2층 (시흥동),8613.0,파라솔요양병원,20201014091159,U,2019-10-30 23:06:00.0,요양병원(일반요양병원),,,,,,,,,,,,,,,,,,
3240000,PHMA220113240033021200001,20111017,,1,영업/정상,13,영업중,,,,,,02-2248-7528,,,서울특별시 강동구 천호동 425-5 대우 한강 베네시티,서울특별시 강동구 올림픽로 664 4층 (천호동 대우 한강 베네시티),5328.0,아이엠치과병원,20210311140201,U,2020-12-02 23:03:00.0,치과병원,210970.75707265,448713.31669728,,,,,,,,,,,,,,,,
3180000,PHMA220143180034021200005,20141017,,1,영업/정상,13,영업중,,,,,,02-2638-5900,,,,서울특별시 영등포구 양평로 99 지하2 6~9층 (양평동4가 대명빌딩),7208.0,대명요양병원,20201020170916,U,2019-10-30 22:02:00.0,요양병원(일반요양병원),190743.640805011,448249.539985718,,,,,,,,,,,,,,,,
3240000,PHMA220133240033021200003,20130222,,1,영업/정상,13,영업중,,,,,,0216007511,,,,서울특별시 강동구 천호대로 1165 (길동),5356.0,달려라병원,20210308132852,U,2020-12-02 23:00:00.0,병원,212386.739073801,447993.909004129,,,,,,,,,,,,,,,,
3240000,PHMA220173240033021200001,20170320,,1,영업/정상,13,영업중,,,,,,02-484-7588,,,,서울특별시 강동구 올림픽로 684 (천호동),5327.0,서울현대요양병원,20210620153153,U,2020-12-05 22:02:00.0,요양병원(일반요양병원),211004.466691043,448897.237548386,,,,,,,,,,,,,,,,
3060000,PHMA219843060034021200004,19840403,,1,영업/정상,13,영업중,,,,,,1577-6336,,,서울특별시 중랑구 상봉동 108번지 2호,서울특별시 중랑구 면목로 473 (상봉동),2138.0,강북21세기병원,20210623173853,U,2020-12-05 22:05:00.0,병원,207506.248550183,454647.912047029,,,,,,,,,,,,,,,,
3120000,PHMA219943120033021200001,19940622,,1,영업/정상,13,영업중,,,,,,02-396-9161,,,,서울특별시 서대문구 연희로 272 동신병원 본관동 (홍은동),3653.0,의료법인동신의료재단 동신병원,20210618200800,U,2020-12-05 22:00:00.0,종합병원,194321.417441299,453224.786009361,,,,,,,,,,,,,,,,
3240000,PHMA220103240033021200003,20101117,,1,영업/정상,13,영업중,,,,,,02-441-0011,,,,서울특별시 강동구 올림픽로98길 8 (암사동 동부센트럴요양병원),5264.0,동부센트럴요양병원,20210620153223,U,2020-12-05 22:02:00.0,요양병원(일반요양병원),211281.630342788,449888.074494844,,,,,,,,,,,,,,,,
3070000,PHMA220063070034021200001,20060608,,1,영업/정상,13,영업중,,,,,,02-940-2000,,136800.0,서울특별시 성북구 길음동 21번지 72호,서울특별시 성북구 동소문로47길 8 (길음동),2729.0,서울척병원,20210202153016,U,2020-12-02 00:04:00.0,병원,202513.134565354,456279.155933546,,,,,,,,,,,,,,,,
3050000,PHMA220153050034021200002,20150911,,1,영업/정상,13,영업중,,,,,,02-961-4700,,,서울특별시 동대문구 용두동 36번지 2호 외 2필지,서울특별시 동대문구 고산자로 379 (용두동),2590.0,서울에이스요양병원,20200604202319,U,2019-12-06 00:06:00.0,요양병원(일반요양병원),203263.557393993,452379.200327814,,,,,,,,,,,,,,,,
3050000,PHMA220123050034021200002,20121214,,1,영업/정상,13,영업중,,,,,,02-927-6501,,,서울특별시 동대문구 용두동 129번지 36호,서울특별시 동대문구 무학로 88 (용두동 지하2~지상8층),2589.0,왕십리휴요양병원,20200604202533,U,2019-12-06 00:06:00.0,요양병원(일반요양병원),202670.049271259,452196.571007272,,,,,,,,,,,,,,,,
3180000,PHMA220173180034021200001,20170908,,1,영업/정상,13,영업중,,,,,,02-1899-1177,,,서울특별시 영등포구 신길동 65번지 33호,서울특별시 영등포구 영등포로 386 (신길동 동인빌딩),7353.0,어울림병원,20201221094501,U,2019-11-01 22:03:00.0,병원,192946.280189392,445685.944518825,,,,,,,,,,,,,,,,
3230000,PHMA220173230034021200003,20170407,,1,영업/정상,13,영업중,,,,,,02-2284-2001,,,서울특별시 송파구 송파동 135번지 3호 41415,서울특별시 송파구 백제고분로 436 (송파동 서재곤링커병원),5662.0,서재곤링커병원,20200726153455,U,2019-12-06 22:08:00.0,병원,209831.135259298,445251.270608881,,,,,,,,,,,,,,,,
3180000,PHMA220113180034021200001,20110328,,1,영업/정상,13,영업중,,,,,,02-844-6119,,,서울특별시 영등포구 신길동 232번지 50호,서울특별시 영등포구 신길로 173 (신길동),7386.0,재단법인한국산업보건환경연구소부설 해상병원,20201218162048,U,2019-11-01 22:00:00.0,병원,192032.695166458,445032.859010183,,,,,,,,,,,,,,,,
3200000,PHMA219973200033021200001,20060101,,1,영업/정상,13,영업중,,,,,,02-880-0114,,,,서울특별시 관악구 남부순환로 1860 -11345층 (봉천동  ),8789.0,사랑의병원,20210108144921,U,2020-11-30 23:00:00.0,병원,196058.834046152,441941.183199585,,,,,,,,,,,,,,,,
3030000,PHMA220193030033021200001,20191213,,1,영업/정상,13,영업중,,,,,,1522-7586,,,서울특별시 성동구 성수동2가 279번지 44호,서울특별시 성동구 동일로 133 (성수동2가),4799.0,연세바로척병원,20200729084911,U,2019-12-06 21:01:00.0,병원,205665.640838329,449129.621885233,,,,,,,,,,,,,,,,
3160000,PHMA220103160034021200003,20101208,,1,영업/정상,13,영업중,,,,,,070-4286-7246,,,서울특별시 구로구 구로동 1126번지 34호 금강빌딩,서울특별시 구로구 시흥대로 547 금강빌딩 지하12~10층(구로동) 디지털로32가길 25 티타운빌딩 B102103205206302 (구로동),8392.0,참튼튼병원,20201231132411,U,2020-12-01 00:02:00.0,병원,191118.289291823,442223.132052108,,,,,,,,,,,,,,,,
3240000,PHMA220123240033021200002,20120316,,1,영업/정상,13,영업중,,,,,,02-1899-0102,,,서울특별시 강동구 천호동 315번지 2호,서울특별시 강동구 올림픽로 734 (천호동),5323.0,강동연세병원,20210224115625,U,2020-12-01 22:06:00.0,병원,211139.00079785,449459.18863195,,,,,,,,,,,,,,,,
3230000,PHMA220193230034021200004,20190528,,1,영업/정상,13,영업중,,,,,,02-406-0999,,,서울특별시 송파구 마천동 32번지 윤진프라자타워,서울특별시 송파구 마천로 238 윤진프라자타워 (마천동),5737.0,송파그랜드요양병원,20210524094358,U,2020-12-04 22:06:00.0,요양병원(일반요양병원),212643.860107402,444170.320122251,,,,,,,,,,,,,,,,
3110000,PHMA220213110032021200001,20210422,,1,영업/정상,13,영업중,,,,,,02-6951-2727,,,서울특별시 은평구 녹번동 19-121 은평 미드스퀘어(45층),서울특별시 은평구 통일로 636 은평 미드스퀘어 45층 (녹번동),3372.0,미올한방병원,20210618172113,U,2020-12-05 22:00:00.0,한방병원,194220.324789601,455685.624980552,,,,,,,,,,,,,,,,
3180000,PHMA219863180034021200001,19860820,,1,영업/정상,13,영업중,,,,,,1661-7575,,,,서울특별시 영등포구 63로 10 여의도성모병원 (여의도동),7345.0,가톨릭대학교 여의도성모병원,20210415102415,U,2020-12-03 23:07:00.0,종합병원,194324.398950764,446208.114169683,,,,,,,,,,,,,,,,
3180000,PHMA220143180034021200003,20140818,,1,영업/정상,13,영업중,,,,,,02-833-1275,,,서울특별시 영등포구 대림동 603번지 26호,서울특별시 영등포구 도신로 41 (대림동 코스모메디칼),7376.0,새롬한방병원,20210426131447,U,2020-12-03 22:08:00.0,한방병원,190859.233603098,444779.094253558,,,,,,,,,,,,,,,,
3230000,PHMA220173230034021200002,20170131,,1,영업/정상,13,영업중,,,,,,02-2088-3000,,,서울특별시 송파구 문정동 640번지 3호 한스,서울특별시 송파구 정의로8길 7 한스 (문정동),5836.0,민트병원,20210514095329,U,2020-12-04 23:08:00.0,병원,210190.0,442675.0,,,,,,,,,,,,,,,,
3050000,PHMA220213050034021200001,20210623,,1,영업/정상,13,영업중,,,,,,02-929-0365,,,서울특별시 동대문구 신설동 101-5,서울특별시 동대문구 천호대로 3 지하1지상1~2층 (신설동),2582.0,365매일한방병원,20210623141906,I,2020-12-05 22:05:00.0,한방병원,202081.864808843,452565.40876479,,,,,,,,,,,,,,,,
3240000,PHMA220183240033021200002,20181214,,1,영업/정상,13,영업중,,,,,,02-474-7570,,,서울특별시 강동구 천호동 421번지 4호 행복타워빌딩,서울특별시 강동구 구천면로 202 행복타워빌딩 B22346층 (천호동),5329.0,강동우리들요양병원,20210620153057,U,2020-12-05 22:02:00.0,요양병원(일반요양병원),211174.771171465,448678.909948061,,,,,,,,,,,,,,,,
3060000,PHMA220203060034021200002,20200727,,1,영업/정상,13,영업중,,,,,,02-3426-0100,,,서울특별시 중랑구 망우동 207-2,서울특별시 중랑구 망우로 470 (망우동),2177.0,러스크서울병원,20210623174133,U,2020-12-05 22:05:00.0,병원,209144.172317054,455311.560177952,,,,,,,,,,,,,,,,
