개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명
3010000,CDFH3301062021000001,20210421,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 중구 신당동 844 남산타운,서울특별시 중구 다산로 32 상가2동 4층 439호 (신당동 남산타운),04595,슈브 핏,20210421084528,I,2020 12 03 22:03:00.0,-,200750.455125653,449638.824308081,-,-,-,-,-,-,-,-,-
3220000,CDFH3301062018000037,20181122,-,1,영업/정상,13,영업중,-,-,-,-,02 3413 7400,-,-,서울특별시 강남구 개포동 13 3번지 대청타워 ,서울특별시 강남구 개포로 623 대청타워 3층 (개포동),06336,대청spo5,20190527112732,U,2019 05 29 02:40:00.0,-,206970.919291372--,443574.411625824--,체력단련장업,사립,-,-,-,-,-,-,-
3220000,CDFH3301062018000032,20181008,-,1,영업/정상,13,영업중,-,-,-,-,070 4114 0152,-,-,서울특별시 강남구 역삼동 784 13번지 동우빌딩 ,서울특별시 강남구 도곡로37길 14 B1층 (역삼동 동우빌딩),06229,리미트리스 짐,20190527112419,U,2019 05 29 02:40:00.0,-,203921.208433052--,443623.643977958--,체력단련장업,사립,-,-,-,-,-,-,-
3110000,CDFH3301062020000007,20201125,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 은평구 갈현동 404 2 3층 4층,서울특별시 은평구 통일로83길 8 3층 4층 (갈현동),03329,아르보,20210513162336,U,2020 12 04 23:05:00.0,-,192783.283807862,457640.54158517,-,-,-,-,-,-,-,-,-
3220000,CDFH3301062018000029,20181004,-,1,영업/정상,13,영업중,-,-,-,-,02 553 9682,-,-,서울특별시 강남구 삼성동 153 55번지 심스빌딩 ,서울특별시 강남구 테헤란로87길 39 심스빌딩 B2층 (삼성동),06166,로그짐 삼성점,20200408212021,U,2020 04 10 02:40:00.0,-,205028.497624749--,445353.351943849--,체력단련장업,사립,-,-,-,-,-,-,-
3220000,CDFH3301062018000033,20181029,-,1,영업/정상,13,영업중,-,-,-,-,02 1600 0535,-,-,서울특별시 강남구 대치동 988 15번지 ,서울특별시 강남구 도곡로 505 지하23층 (대치동),06191,올댓바스켓,20190527112435,U,2019 05 29 02:40:00.0,-,205383.323064373--,444152.133756636--,체력단련장업,사립,-,-,-,-,-,-,-
3220000,CDFH3301062018000022,20180820,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 강남구 신사동 582 1번지 한익빌딩 ,서울특별시 강남구 압구정로28길 19 한익빌딩 (신사동),06030,트레인트루(Traintrue),20180820111127,I,2018 08 31 23:59:59.0,-,202391.565-----,447005.45----- ,체력단련장업,사립,-,-,-,-,-,-,-
3220000,CDFH3301062009000002,20090323,-,1,영업/정상,13,영업중,-,-,-,-,-,-,135821,서울특별시 강남구 논현동 112 14번지 ,서울특별시 강남구 선릉로131길 18 (논현동),-,크라운육체미도장(88),20200411131227,U,2020 04 14 02:40:00.0,-,203422.698805422--,446154.605287327--,체력단련장업,사립,-,-,-,-,-,-,-
3220000,CDFH3301062012000002,20120203,-,1,영업/정상,13,영업중,-,-,-,-,02 2605 5779,-,135895,서울특별시 강남구 신사동 628 23 6층,서울특별시 강남구 언주로 807 (신사동6층),-,골든핏 프라이빗 짐(275),20210331183105,U,2020 12 04 00:02:00.0,-,202854.331492934,446692.602290735,-,-,-,-,-,-,-,-,-
3220000,CDFH3301062009000004,20090508,-,1,영업/정상,13,영업중,-,-,-,-,562 4228,-,135513,서울특별시 강남구 역삼동 702 19번지 지층 ,서울특별시 강남구 테헤란로 317 (역삼동지층),-,GOTO 선릉,20190813183138,U,2019 08 15 02:40:00.0,-,203975.167638837--,444639.853315714--,체력단련장업,사립,-,-,-,-,-,-,-
3220000,CDFH3301062009000005,20090525,-,1,영업/정상,13,영업중,-,-,-,-,2112 2880,-,135984,서울특별시 강남구 역삼동 737번지 강남파이낸스센터 지층 ,서울특별시 강남구 테헤란로 152 (역삼동),06236,엑슬휘트니스(203),20190527110529,U,2019 05 29 02:40:00.0,-,203169.223281406--,444178.357261909--,체력단련장업,사립,-,-,-,-,-,-,-
3220000,CDFH3301062018000010,20180517,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 강남구 논현동 94 20번지 진성빌딩 ,서울특별시 강남구 선릉로 755 진성빌딩 지하1층 (논현동),06055,크라크라짐,20180518133915,I,2018 08 31 23:59:59.0,-,203389.485-----,446642.745-----,체력단련장업,사립,-,-,-,-,-,-,-
3220000,CDFH3301062018000011,20180523,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 강남구 대치동 986 4번지 ,서울특별시 강남구 도곡로93길 9 (대치동),06190,모건필라테스&PT,20180523083726,I,2018 08 31 23:59:59.0,-,205633.828218572--,444293.691812564--,체력단련장업,사립,-,-,-,-,-,-,-
3220000,CDFH3301062012000001,20120131,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 강남구 청담동 132 3번지 204호,서울특별시 강남구 학동로101길 33 (청담동 청담상가),06075,헤세드(274),20170330182342,I,2018 08 31 23:59:59.0,-,204939.386111111--,446688.30288317-- ,체력단련장업,사립,-,-,-,-,-,-,-
3130000,CDFH3301062021000005,20210421,-,1,영업/정상,13,영업중,-,-,-,-,02 308 3456,-,-,서울특별시 마포구 상암동 1604 (주)문화방송,서울특별시 마포구 성암로 255 (주)문화방송 C2동 3층 301302호 (상암동),03925,헬스보이짐 상암MBC점,20210421195024,I,2020 12 03 22:03:00.0,-,190373.610758494,453112.077787463,-,-,-,-,-,-,-,-,-
3220000,CDFH3301062019000040,20191202,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 강남구 역삼동 790 12번지 ,서울특별시 강남구 논현로71길 10 5층 (역삼동),06248,올플렉스짐,20191202221805,I,2019 12 04 00:23:27.0,-,203349.373157466--,443652.51869756-- ,체력단련장업,사립,-,-,-,-,-,-,-
3230000,CDFH3301062019000025,20191226,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 장지동 894번지 위례아이파크 ,서울특별시 송파구 위례광장로 136 4동 D 207~208호 (장지동 위례아이파크),05852,제이에이치 피티짐 앤 필라테스(JH PTgym & Pilates),20191226155854,I,2019 12 28 00:23:26.0,-,212469-------,441602-------,체력단련장업,사립,-,1,-,-,-,-,-
3230000,CDFH3301062019000026,20191230,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 잠실동 246 12번지 ,서울특별시 송파구 삼전로9길 5 2 지하층 B01호 (잠실동),05567,와이낫짐,20191230125630,I,2020 01 01 00:23:31.0,-,207767.814479935--,444884.617592671--,체력단련장업,사립,-,1,-,-,-,-,-
3230000,CDFH3301062019000012,20190724,-,1,영업/정상,13,영업중,-,-,-,-,400 1907,-,-,서울특별시 송파구 문정동 652 4번지 힐스테이트에코문정 ,서울특별시 송파구 법원로4길 10 힐스테이트에코문정 2층 218219215호 (문정동),05855,더 메이트,20190724084722,I,2019 07 26 02:21:45.0,-,-,-,체력단련장업,사립,-,-,-,41747,-,-,-
3230000,CDFH3301062019000013,20190724,-,1,영업/정상,13,영업중,-,-,-,-,423 7330,-,-,서울특별시 송파구 석촌동 240 6번지 ,서울특별시 송파구 가락로 54 5층 (석촌동),05694,커브스 석촌클럽,20190724085216,I,2019 07 26 02:21:45.0,-,208977.297090718--,444133.372859489--,체력단련장업,사립,-,-,-,321.6,-,-,-
3230000,CDFH3301062019000018,20190920,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 가락동 49번지 ,서울특별시 송파구 송이로 91 5층 (가락동),05714,(주)한국그룹운동개발원,20190920155121,I,2019 09 22 02:22:33.0,-,210627.769729264--,443992.014053375--,체력단련장업,사립,-,-,-,-,-,-,-
3230000,CDFH3301062019000019,20190920,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 문정동 150 32번지 청기와빌딩 ,서울특별시 송파구 중대로 60 13 청기와빌딩 3층 (문정동),05833,위메이트핏,20190920155835,I,2019 09 22 02:22:33.0,-,210152.595873327--,443206.48469995-- ,체력단련장업,사립,-,-,-,1348,-,-,-
3230000,CDFH3301062019000017,20190902,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 오금동 23 3번지 ,서울특별시 송파구 마천로 79 장한빌딩 4층 (오금동),05656,트윈짐,20190902170726,I,2019 09 04 02:22:18.0,-,211354.564021281--,445041.385740452--,체력단련장업,사립,-,-,-,524,-,-,-
3230000,CDFH3301062019000015,20190731,-,1,영업/정상,13,영업중,-,-,-,-,02 424 9682,-,-,서울특별시 송파구 방이동 226 5번지 우성빌딩 ,서울특별시 송파구 오금로31길 3 우성빌딩 지하층 (방이동),05645,라이트짐,20190731171213,I,2019 08 02 02:21:51.0,-,210632.254327228--,444930.651701901--,체력단련장업,사립,-,1,-,1203,-,-,-
3230000,CDFH3301062019000014,20190730,-,1,영업/정상,13,영업중,-,-,-,-,02 6954 6914,-,-,서울특별시 송파구 거여동 21 3번지 거여정형외과 ,서울특별시 송파구 오금로 483 거여정형외과 5층 (거여동),05744,박제성 운동케어 CHI & FIT 퍼스널 트레이닝,20190730125911,I,2019 08 01 02:21:51.0,-,212563.446985938--,443552.636333976--,체력단련장업,사립,-,-,-,1371,-,-,-
3140000,CDFH3301062021000003,20210219,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 양천구 목동 905 22 목동트윈빌 B 126 3호,서울특별시 양천구 목동동로 339 B 126 3호 (목동 목동트윈빌),07988,씨너지핏,20210219182511,I,2020 12 01 22:01:00.0,-,189042.496526196,447777.835760268,-,-,-,-,-,-,-,-,-
3230000,CDFH3301062019000011,20190704,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 장지동 881번지 아이온스퀘어 ,서울특별시 송파구 위례광장로 188 아이온스퀘어 (장지동),05849,더블에스휘트니스,20190704133922,I,2019 07 06 02:21:29.0,-,212510-------,442116-------,체력단련장업,사립,-,2,-,36127,-,-,-
3230000,CDFH3301062019000007,20190409,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 방이동 159 15번지 ,서울특별시 송파구 가락로 273 102호 (방이동),05629,CLUB GYM,20190409103141,I,2019 04 11 02:20:18.0,-,210482.876133293--,445580.642832588--,체력단련장업,사립,-,-,-,278.5,-,-,-
3230000,CDFH3301062019000006,20190408,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 방이동 210번지 ,서울특별시 송파구 마천로 13 3층 301호 (방이동),05640,부스터 9 (Booster 9),20190408091526,I,2019 04 10 02:20:18.0,-,210769.190920536--,445359.948409671--,체력단련장업,사립,-,-,-,1182.6,-,-,-
3230000,CDFH3301062019000009,20190521,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 송파동 59 8번지 청양빌딩 ,서울특별시 송파구 오금로 136 청양빌딩 (송파동),05619,one's body,20190521101806,I,2019 05 23 02:21:15.0,-,209651.7746643---,445422.988281706--,체력단련장업,사립,-,1,-,684.11,-,-,-
3230000,CDFH3301062019000008,20190508,-,1,영업/정상,13,영업중,-,-,-,-,07076221037,-,-,서울특별시 송파구 송파동 131 1번지 ,서울특별시 송파구 백제고분로46길 14 (송파동),05665,크로스핏 송파,20190508130904,I,2019 05 13 14:10:03.0,-,209884.921018147--,445102.270854563--,체력단련장업,사립,-,-,-,420.7,-,-,-
3230000,CDFH3301062019000001,20190123,-,1,영업/정상,13,영업중,-,-,-,-,02 419 9908,-,-,서울특별시 송파구 삼전동 1 5번지 ,서울특별시 송파구 삼전로 96 (삼전동),05599,삼손헬스,20190429094941,U,2019 05 13 02:40:00.0,-,207929.421002766--,444956.907132487--,체력단련장업,사립,-,1,-,711.85,-,-,-
3230000,CDFH3301062019000003,20190214,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 삼전동 29 10번지 지하1층 ,서울특별시 송파구 백제고분로22길 4 11 지하1층 (삼전동),05581,The third Place,20190214144925,I,2019 02 16 02:21:23.0,-,207769.190707646--,444593.026608349--,체력단련장업,사립,-,1,-,786.1,-,-,-
3230000,CDFH3301062019000020,20190925,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 잠실동 316 6 202호,서울특별시 송파구 백제고분로18길 10 2층 2호 (잠실동),05576,효 GYM,20200902160336,U,2019 12 09 00:04:00.0,-,207546.397087347,444563.376215374,-,-,-,-,-,-,-,-,-
3230000,CDFH3301062019000010,20190625,-,1,영업/정상,13,영업중,-,-,-,-,024079422,-,-,서울특별시 송파구 장지동 881 5 에스비트램스퀘어,서울특별시 송파구 위례광장로 200 에스비트램스퀘어 10층 (장지동),05849,나비드짐,20201023160827,U,2019 10 30 22:05:00.0,-,212573,442139,-,-,-,-,-,-,-,-,-
3090000,CDFH3301062004000005,20041102,-,1,영업/정상,13,영업중,-,-,-,-,900 6022,-,132873,서울특별시 도봉구 쌍문동 261 센터빌딩 4층,서울특별시 도봉구 시루봉로 64 (쌍문동센터빌딩 4층),-,지엘 핏,20201126155927,U,2019 10 31 22:08:00.0,-,202416.159454124,461571.274602695,-,-,-,-,-,-,-,-,-
3230000,CDFH3301062019000005,20190218,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 석촌동 1번지 그랜드빌딩 ,서울특별시 송파구 삼학사로 100 그랜드빌딩 3층 301호 (석촌동),05612,아이디얼 필라테스,20190218110101,I,2019 02 20 02:21:26.0,-,208551.947559076--,444890.678006917--,체력단련장업,사립,-,1,-,337.1,-,-,-
3230000,CDFH3301062018000022,20181224,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 삼전동 28 11번지 에스엔씨빌딩 ,서울특별시 송파구 백제고분로 204 에스엔씨빌딩 (삼전동),05581,GREEN DAY GYM,20181224153707,I,2018 12 26 02:20:29.0,-,207821.160113817--,444618.000254524--,체력단련장업,사립,-,1,-,1626.26,-,-,-
3190000,CDFH3301062019000001,20190319,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 동작구 상도동 201 66 사랑빌딩,서울특별시 동작구 성대로39길 2 사랑빌딩 2층 (상도동),06962,스마트짐,20210219132034,U,2020 12 01 22:01:00.0,-,194740.973504376,444269.712483984,-,-,-,-,-,-,-,-,-
3230000,CDFH3301062008000002,20080410,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 거여동 27 4번지 6층 ,서울특별시 송파구 오금로 508 (거여동 스타빌딩),05773,크로스핏거여 앤 탑스포츠클럽,20180102163631,I,2018 08 31 23:59:59.0,-,212757.695-----,443412.795000001--,체력단련장업,사립,-,-,-,1242.54,-,-,-
3230000,CDFH3301062008000004,20080602,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 방이동 206 11번지 ,서울특별시 송파구 양재대로71길 1 20 3층 (방이동),05639,커브스오금클럽,20200409143649,U,2020 04 11 02:40:00.0,-,211132.844469698--,445154.005691793--,체력단련장업,사립,-,-,-,1991.8,-,-,-
3220000,CDFH3301062019000001,20190114,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 강남구 논현동 234 24,서울특별시 강남구 봉은사로29길 5 B01호 (논현동),06109,Thera PT,20210219083601,U,2020 12 01 22:01:00.0,-,202991.532710332,445088.969441836,-,-,-,-,-,-,-,-,-
3230000,CDFH3301062009000001,20090205,-,1,영업/정상,13,영업중,-,-,-,-,-,-,138810,서울특별시 송파구 가락동 167 3번지 4층동 ,서울특별시 송파구 오금로 410 4층 (가락동),05769,스카이 휘트니스,20180102163829,I,2018 08 31 23:59:59.0,-,211907.685267696--,443924.875483069--,체력단련장업,사립,-,-,-,2878.69,-,-,-
3230000,CDFH3301062009000003,20090429,-,1,영업/정상,13,영업중,-,-,-,-,425 6555,-,138160,서울특별시 송파구 가락동 8번지 지하 1층 ,서울특별시 송파구 오금로 306 지하1층 (가락동),05701,스타칼리 휘니스트,20180129092855,I,2018 08 31 23:59:59.0,-,211082.205235743--,444525.412046546--,체력단련장업,사립,-,2,-,16416.49,-,-,-
3230000,CDFH3301062009000006,20091110,-,1,영업/정상,13,영업중,-,-,-,-,02 512 7721,-,-,서울특별시 송파구 잠실동 175 6번지 12층 ,서울특별시 송파구 올림픽로 76 12층 12011202호 (잠실동 J타워),05556,피트니스비엠,20170126105823,I,2018 08 31 23:59:59.0,-,206916.75835----,445485.4447736---,체력단련장업,사립,-,2,-,8900.15,-,-,-
3230000,CDFH3301062010000010,20101202,-,1,영업/정상,13,영업중,-,-,-,-,-,-,138812,서울특별시 송파구 가락동 193 6번지 3층 ,서울특별시 송파구 동남로 198 3층 (가락동),05784,커브스가락클럽,20190227101737,U,2019 03 01 02:40:00.0,-,211501.100033916--,443653.933826778--,체력단련장업,사립,-,1,-,873.4,-,-,-
3230000,CDFH3301062011000001,20110110,-,1,영업/정상,13,영업중,-,-,-,-,-,-,138828,서울특별시 송파구 방이동 51 2번지 지하2층 ,서울특별시 송파구 백제고분로 501 지하2층 (방이동),05545,카인드짐,20200130162042,U,2020 02 01 02:40:00.0,-,210068.709244252--,445895.515259907--,체력단련장업,사립,-,2,-,13230.17,-,-,-
3230000,CDFH3301061998000001,19980115,-,1,영업/정상,13,영업중,-,-,-,-,448 7102,-,138855,서울특별시 송파구 오금동 18 11번지 ,서울특별시 송파구 마천로 61 (오금동),05657,바디웍,20180102154737,I,2018 08 31 23:59:59.0,-,211200.875036835--,445123.062890801--,체력단련장업,사립,-,-,-,1634.92,-,-,-
3230000,CDFH3301061998000003,19980710,-,1,영업/정상,13,영업중,-,-,-,-,02 487 9385,-,-,-,서울특별시 송파구 풍성로 65 3층 301호 (풍납동),05520,풍납 헬스,20200520170732,U,2020 05 22 02:40:00.0,-,210516.10392027-- ,447945.453836225--,체력단련장업,사립,-,-,-,944.24,-,-,-
3230000,CDFH3301062010000008,20101015,-,1,영업/정상,13,영업중,-,-,-,-,-,-,138200,서울특별시 송파구 문정동 73 1번지 ,서울특별시 송파구 새말로8길 20 (문정동),05817,NC 휘트니스,20180102164258,I,2018 08 31 23:59:59.0,-,211111.990469749--,442106.154785377--,체력단련장업,사립,-,1,-,1880.64,-,-,-
3230000,CDFH3301062007000010,20071106,-,1,영업/정상,13,영업중,-,-,-,-,02 2043 9811,-,-,서울특별시 송파구 가락동 80번지 송파성원쌍떼빌 B01 B04 ,서울특별시 송파구 송파대로28길 27 (가락동 송파성원쌍떼빌),05718,(주)잠실투엑스휘트니스,20180130135706,I,2018 08 31 23:59:59.0,-,210580.683290918--,443657.71204579-- ,체력단련장업,사립,-,-,-,87805.98,-,-,-
3230000,CDFH3301062018000021,20181030,-,1,영업/정상,13,영업중,-,-,-,-,02 448 9618,-,-,서울특별시 송파구 문정동 652 2번지 문정 오벨리스크 ,서울특별시 송파구 송파대로 145 문정 오벨리스크 (문정동),05855,문정법조타운점 스포애니 (주)케이디스포츠,20181030151042,I,2018 11 01 02:37:58.0,-,-,-,체력단련장업,사립,-,2,-,36694.74,-,-,-
3230000,CDFH3301062002000018,20021127,-,1,영업/정상,13,영업중,-,-,-,-,401 1300,-,138857,서울특별시 송파구 오금동 45 0번지 ,서울특별시 송파구 오금로 307 (오금동),05661,한성기업(주)르네상스휘트니스클럽,20180102155905,I,2018 08 31 23:59:59.0,-,211130.032647967--,444588.852095099--,체력단련장업,사립,-,-,-,27392.16,-,-,-
3230000,CDFH3301062002000019,20021207,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 문정동 29 24번지 34층 ,서울특별시 송파구 동남로 110 (문정동),05804,슈나이더 짐,20191017173529,U,2019 10 19 02:40:00.0,-,210878.515429098--,443075.872998689--,체력단련장업,사립,-,-,-,1688.01,-,-,-
3220000,CDFH3301062021000007,20210222,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 강남구 논현동 246,서울특별시 강남구 언주로130길 12 가동 3층 (논현동),06098,스타휘트니스 246,20210222180257,I,2020 12 01 22:04:00.0,-,203163.311268118,445838.680081698,-,-,-,-,-,-,-,-,-
3230000,CDFH3301062002000015,20020924,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 송파동 103 2 3.4층,서울특별시 송파구 가락로 168 (송파동 부성빌딩),05675,짐스휘트니스,20201109173648,U,2019 10 31 23:01:00.0,-,210017.471837145,444627.454230899,-,-,-,-,-,-,-,-,-
3230000,CDFH3301062005000002,20050131,-,1,영업/정상,13,영업중,-,-,-,-,3432 9696,-,138851,서울특별시 송파구 송파동 122 5번지 송파빌딩 2층 ,서울특별시 송파구 가락로 171 2층 (송파동),05664,H휘트니스,20180102161743,I,2018 08 31 23:59:59.0,-,210006.751881404--,444675.92227283-- ,체력단련장업,사립,-,-,-,3238.67,-,-,-
3220000,CDFH3301062021000008,20210222,-,1,영업/정상,13,영업중,-,-,-,-,02 997 9000,-,-,서울특별시 강남구 논현동 165 서희빌딩,서울특별시 강남구 강남대로 502 에임하이타워 지하1층 (논현동),06119,엠엔휘트니스,20210222180316,I,2020 12 01 22:04:00.0,-,202024.615630329,444994.659484536,-,-,-,-,-,-,-,-,-
3230000,CDFH3301062017000007,20170811,-,1,영업/정상,13,영업중,-,-,-,-,02 416 2577,-,-,서울특별시 송파구 방이동 110 3번지 ,서울특별시 송파구 백제고분로 460 (방이동),05641,짐포유(GYM FOR U),20180627102250,I,2018 08 31 23:59:59.0,-,209945.436745099--,445478.456701177--,체력단련장업,사립,-,2,-,3395.08,-,-,-
3230000,CDFH3301062017000008,20170920,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 석촌동 217 3번지 (주)크레송 ,서울특별시 송파구 삼학사로 30 (주)크레송 지하층 (석촌동),05692,헬스토피아(WE),20200305170137,U,2020 03 07 02:40:00.0,-,208463.711299914--,444209.486233706--,체력단련장업,사립,-,2,-,0,-,-,-
3230000,CDFH3301062017000009,20171030,-,1,영업/정상,13,영업중,-,-,-,-,02 2007 8546,-,-,서울특별시 송파구 신천동 29번지 ,서울특별시 송파구 올림픽로 300 6층 (신천동),05551,무브 360,20171030181534,I,2018 08 31 23:59:59.0,-,209074.900840074--,445657.80932984-- ,체력단련장업,사립,-,-,-,420309.54,-,-,-
3230000,CDFH3301062000000010,20000316,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 송파구 석촌동 273 5번지 ,서울특별시 송파구 가락로 94 (석촌동),05696,골든짐,20181012095138,U,2018 10 12 23:59:59.0,-,209357.956006173--,444284.283207535--,체력단련장업,사립,-,-,0,2793,-,-,-
3230000,CDFH3301062011000002,20110119,-,1,영업/정상,13,영업중,-,-,-,-,-,-,138840,서울특별시 송파구 삼전동 111 3번지 5층 ,서울특별시 송파구 석촌호수로 160 5층 (삼전동),05601,JUST 1 PERSONAL TRAINING,20180102164541,I,2018 08 31 23:59:59.0,-,208312.220404996--,444948.902590642--,체력단련장업,사립,-,1,-,2346.33,-,-,-
3230000,CDFH3301062011000003,20110210,-,1,영업/정상,13,영업중,-,-,-,-,-,-,138040,서울특별시 송파구 풍납동 163번지 대아아파트 상가 ,서울특별시 송파구 풍성로 52 (풍납동),05528,슈퍼스타 휘트니스,20180102164624,I,2018 08 31 23:59:59.0,-,210378.825036871--,447916.043934269--,체력단련장업,사립,-,1,-,24332.39,-,-,-
3230000,CDFH3301062002000007,20020411,-,1,영업/정상,13,영업중,-,-,-,-,431 5422,-,-,서울특별시 송파구 가락동 189 13번지 ,서울특별시 송파구 동남로18길 45 (가락동 용진빌딩),05782,현민헬스클럽,20180102155714,I,2018 08 31 23:59:59.0,-,211859.098333302--,443429.624997271--,체력단련장업,사립,-,-,-,2299.31,-,-,-
3230000,CDFH3301062003000014,20030818,-,1,영업/정상,13,영업중,-,-,-,-,02 406 3799,-,-,서울특별시 송파구 마천동 181번지 아울렛코리아라이프상가 지하1층 ,서울특별시 송파구 마천로 315 (마천동 현대그린빌),05758,국민휘트니스(주),20200429140633,U,2020 05 01 02:40:00.0,-,213279.781081276--,443674.682876425--,체력단련장업,사립,-,-,-,23916.4,-,-,-
3230000,CDFH3301062003000016,20031201,-,1,영업/정상,13,영업중,-,-,-,-,02 2042 0902,-,-,서울특별시 송파구 신천동 7번지 장미아파트 비상가 ,서울특별시 송파구 올림픽로35길 112 장미아파트 비상가 5층 (신천동),05504,백세청춘,20200421142742,U,2020 04 23 02:40:00.0,-,208707.089897534--,446299.352775446--,체력단련장업,사립,-,-,-,25165.67,-,-,-
3230000,CDFH3301062015000026,20151124,-,1,영업/정상,13,영업중,-,-,-,-,02 424 3520,-,-,서울특별시 송파구 방이동 126번지 지하1층 ,서울특별시 송파구 가락로 244 (방이동 동원빌딩),05644,Fitness Dagym (휘트니스 다짐),20180416132826,I,2018 08 31 23:59:59.0,-,210383.877977144--,445295.933635863--,체력단련장업,사립,-,2,-,3642.47,-,-,-
3230000,CDFH3301062015000028,20151208,-,1,영업/정상,13,영업중,-,-,-,-,02 406 8965,-,-,서울특별시 송파구 거여동 42 3,서울특별시 송파구 거마로 14 (거여동 청송빌딩),05768,Rock Body GYM,20210121211435,U,2020 11 30 22:03:00.0,-,212775.796583888,443563.976192796,-,-,-,-,-,-,-,-,-
3210000,CDFH3301062021000004,20210223,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 서초구 서초동 1498 5 마제스타시티 힐스테이트 서리풀,서울특별시 서초구 서초대로38길 12 b115동 116호 (서초동 마제스타시티 힐스테이트 서리풀),06655,HANT,20210223165400,I,2020 12 01 22:05:00.0,-,200438.992861987,443124.594422616,-,-,-,-,-,-,-,-,-
3230000,CDFH3301062014000009,20140415,-,1,영업/정상,13,영업중,-,-,-,-,02 2202 6265,-,138842,서울특별시 송파구 석촌동 1번지 그랜드빌딩 3층 ,서울특별시 송파구 삼학사로 100 3층 (석촌동 그랜드빌딩),05612,아이디얼핏,20180102180306,I,2018 08 31 23:59:59.0,-,208551.947559076--,444890.678006917--,체력단련장업,사립,-,1,-,2046.7,-,-,-
3240000,CDFH3301062020000012,20201118,-,1,영업/정상,13,영업중,-,-,-,-,02 481 1101,-,-,서울특별시 강동구 고덕동 210 5,서울특별시 강동구 고덕로 391 종점빌딩-2층 (고덕동),05222,업투 상일동역점,20210223145841,U,2020 12 01 22:05:00.0,-,214860.734709632,450566.106650078,-,-,-,-,-,-,-,-,-
3190000,CDFH3301062002000004,20020531,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 동작구 흑석동 97 1 우리은행흑석동지점,서울특별시 동작구 서달로 166 우리은행흑석동지점 5층 (흑석동),06979,마크짐 휘트니스,20201127140630,U,2019 10 31 22:09:00.0,-,196643.539904335,445042.374578651,-,-,-,-,-,-,-,-,-
3040000,CDFH3301062020000008,20201209,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 광진구 자양동 584 5 지하1층,서울특별시 광진구 자양번영로 19 지하1층 (자양동),05093,짐에잇,20201209093026,I,2019 11 01 23:01:00.0,-,206551.065270094,447685.232564451,-,-,-,-,-,-,-,-,-
